path,url,title,h1,char_count,under_5000,broken_link_count,broken_links,dna_complete,dna_missing,duplicate_candidates,final_status,priority
articles/housing-benefit-eligibility.html,https://savingio.com/articles/housing-benefit-eligibility.html,"2026 주거급여 신청 자격, 소득인정액과 지원금 확인 방법 | 세이빙이오(Savingio)","2026 주거급여 신청 자격, 소득인정액과 지원금 확인 방법",10512,False,4,"[""/articles/energy-voucher-eligibility.html"", ""/articles/heating-cost-support.html"", ""/articles/housing-benefit-application.html"", ""/articles/rent-tax-credit-guide.html""]",True,[],[],깨진 링크,P0
articles/impulse-buying-control.html,https://savingio.com/articles/impulse-buying-control.html,"충동구매 줄이는 현실적인 방법, 결제 전 24시간 규칙부터 시작하세요 | Savingio","충동구매 줄이는 현실적인 방법, 결제 전 24시간 규칙부터 시작하세요",3459,True,1,"[""/categories/household-budget.html""]",True,[],[],5천자 미달 / 깨진 링크,P0
articles/income-tax-filing-missed-consequences.html,https://savingio.com/articles/income-tax-filing-missed-consequences.html,종합소득세 신고 안 하면 생기는 불이익과 기한후신고 방법 | 세이빙이오(Savingio),종합소득세 신고 안 하면 생기는 불이익과 기한후신고 방법,8342,False,1,"[""/articles/freelancer-income-tax-refund.html""]",True,[],[],깨진 링크,P0
articles/insurance-auto-pay-discount.html,https://savingio.com/articles/insurance-auto-pay-discount.html,"보험료 자동이체 할인, 바꾸기 전에 실제 납부액부터 비교하세요 | Savingio","보험료 자동이체 할인, 바꾸기 전에 실제 납부액부터 비교하세요",6189,False,1,"[""/categories/insurance.html""]",True,[],[],깨진 링크,P0
articles/insurance-surrender-value-check.html,https://savingio.com/articles/insurance-surrender-value-check.html,"보험 해지환급금 조회부터 해지 결정까지, 손실·대출·보장 공백 최종 점검 | Savingio","보험 해지환급금 조회부터 해지 결정까지, 손실·대출·보장 공백 최종 점검",6407,False,0,[],True,[],[],완료,DONE
articles/internet-bill-discount.html,https://savingio.com/articles/internet-bill-discount.html,"인터넷 요금 할인받는 방법, 약정·결합·재약정 점검 순서 | 세이빙이오(Savingio)","인터넷 요금 할인받는 방법, 약정·결합·재약정 점검 순서",9047,False,3,"[""/articles/mobile-plan-saving.html"", ""/articles/moving-cost-saving.html"", ""/articles/subscription-audit.html""]",True,[],[],깨진 링크,P0
articles/inverter-aircon-saving-guide.html,https://savingio.com/articles/inverter-aircon-saving-guide.html,"인버터 에어컨 전기세 절약 운전법, 켜고 끄는 기준부터 설정온도까지 | 세이빙이오(Savingio)","인버터 에어컨 전기세 절약 운전법, 켜고 끄는 기준부터 설정온도까지",7581,False,2,"[""/articles/summer-electricity-bill-guide.html"", ""/categories/electricity.html""]",True,[],[],깨진 링크,P0
articles/lifelong-education-voucher-application.html,https://savingio.com/articles/lifelong-education-voucher-application.html,"2026 평생교육이용권 신청 방법, 대상·사용처·카드 발급까지 | 세이빙이오(Savingio)","2026 평생교육이용권 신청 방법, 대상·사용처·카드 발급까지",4284,True,4,"[""/articles/cultural-nuri-card-guide.html"", ""/articles/education-expense-tax-credit.html"", ""/articles/government-benefit-check-guide.html"", ""/articles/national-tomorrow-learning-card-guide.html""]",True,[],[],5천자 미달 / 깨진 링크,P0
articles/loan-prepayment-fee-check.html,https://savingio.com/articles/loan-prepayment-fee-check.html,"대출 중도상환수수료 확인법, 지금 갚는 게 이득인지 계산하는 순서 | 세이빙이오(Savingio)","대출 중도상환수수료 확인법, 지금 갚는 게 이득인지 계산하는 순서",5968,False,3,"[""/articles/credit-score-management.html"", ""/articles/household-debt-repayment-plan.html"", ""/articles/loan-interest-reduction-request.html""]",True,[],[],깨진 링크,P0
articles/loan-refinancing-check.html,https://savingio.com/articles/loan-refinancing-check.html,"대출 갈아타기 전 확인할 것, 금리보다 중요한 총비용 계산법 | 세이빙이오(Savingio)","대출 갈아타기 전 확인할 것, 금리보다 중요한 총비용 계산법",5853,False,2,"[""/articles/credit-score-management.html"", ""/articles/loan-interest-reduction-request.html""]",True,[],[],깨진 링크,P0
articles/local-tax-refund-guide.html,https://savingio.com/articles/local-tax-refund-guide.html,"지방세 환급금 조회와 신청 방법, 위택스에서 놓친 돈 찾는 순서 | 세이빙이오(Savingio)","지방세 환급금 조회와 신청 방법, 위택스에서 놓친 돈 찾는 순서",5319,False,2,"[""/articles/health-insurance-overpayment-refund.html"", ""/categories/tax-benefits.html""]",True,[],[],깨진 링크,P0
articles/long-term-care-insurance-application.html,https://savingio.com/articles/long-term-care-insurance-application.html,"노인장기요양보험 신청 방법, 방문조사부터 등급판정까지 | 세이빙이오(Savingio)","노인장기요양보험 신청 방법, 방문조사부터 등급판정까지",6122,False,4,"[""/articles/health-insurance-out-of-pocket-refund.html"", ""/articles/health-insurance-overpayment-refund.html"", ""/articles/medical-expense-tax-deduction.html"", ""/categories/insurance-health.html""]",True,[],[],깨진 링크,P0
articles/long-term-repair-reserve-refund-guide.html,https://savingio.com/articles/long-term-repair-reserve-refund-guide.html,"장기수선충당금 반환, 세입자가 이사할 때 돌려받는 순서 | Savingio","장기수선충당금 반환, 세입자가 이사할 때 돌려받는 순서",5844,False,0,[],True,[],[],완료,DONE
articles/medical-bill-negotiation.html,https://savingio.com/articles/medical-bill-negotiation.html,병원비가 너무 많이 나왔을 때 확인·정정·환불 요청 방법 | 세이빙이오(Savingio),병원비가 너무 많이 나왔을 때 확인·정정·환불 요청 방법,9613,False,3,"[""/articles/health-insurance-out-of-pocket-refund.html"", ""/articles/health-insurance-overpayment-refund.html"", ""/categories/health-insurance.html""]",True,[],[],깨진 링크,P0
articles/missing-property-tax-bill.html,https://savingio.com/articles/missing-property-tax-bill.html,재산세 고지서가 안 왔을 때 확인 방법 | 세이빙이오(Savingio),재산세 고지서가 안 왔을 때 확인 방법,9145,False,1,"[""/articles/health-insurance-overpayment-refund.html""]",True,[],[],깨진 링크,P0
articles/money-saving-habits.html,https://savingio.com/articles/money-saving-habits.html,돈이 모이는 생활 습관 | Savingio,돈이 모이는 생활 습관,3576,True,0,[],True,[],[],5천자 미달,P2
articles/monthly-budget-planner.html,https://savingio.com/articles/monthly-budget-planner.html,"월 예산표 만드는 방법, 월급날부터 다음 급여일까지 관리하세요 | Savingio","월 예산표 만드는 방법, 월급날부터 다음 급여일까지 관리하세요",6252,False,0,[],True,[],[],완료,DONE
articles/monthly-rent-tax-credit-documents.html,https://savingio.com/articles/monthly-rent-tax-credit-documents.html,월세 세액공제 준비서류와 확인 순서 | Savingio,월세 세액공제 준비서류와 확인 순서,7623,False,2,"[""/articles/irs-tax-refund-status.html"", ""/articles/local-tax-refund-claim.html""]",False,"[""목차""]",[],깨진 링크,P0
articles/national-employment-support-eligibility.html,https://savingio.com/articles/national-employment-support-eligibility.html,국민취업지원제도 신청 자격 | 세이빙이오(Savingio),국민취업지원제도 신청 자격,5724,False,4,"[""/articles/employment-success-allowance.html"", ""/articles/job-training-card-guide.html"", ""/articles/national-employment-support-application.html"", ""/articles/unemployment-benefit-eligibility.html""]",False,"[""목차""]",[],깨진 링크,P0
articles/national-pension-additional-payment.html,https://savingio.com/articles/national-pension-additional-payment.html,"국민연금 추후납부 신청, 가입기간이 부족할 때 확인할 조건과 계산 순서 | Savingio","국민연금 추후납부 신청, 가입기간이 부족할 때 확인할 조건과 계산 순서",6404,False,0,[],False,"[""목차""]",[],정상,P3
articles/national-pension-old-age-benefit-guide.html,https://savingio.com/articles/national-pension-old-age-benefit-guide.html,"국민연금 노령연금 수급 기준, 언제부터 얼마를 받는지 확인하는 방법 | Savingio","국민연금 노령연금 수급 기준, 언제부터 얼마를 받는지 확인하는 방법",8836,False,0,[],True,[],[],완료,DONE
articles/national-pension-overpayment-refund.html,https://savingio.com/articles/national-pension-overpayment-refund.html,"국민연금 과오납금 조회와 환급 신청, 돌려받기 전 확인할 순서 | Savingio","국민연금 과오납금 조회와 환급 신청, 돌려받기 전 확인할 순서",5647,False,0,[],False,"[""목차""]",[],정상,P3
articles/national-scholarship-application.html,https://savingio.com/articles/national-scholarship-application.html,국가장학금 신청 방법과 확인사항 | 세이빙이오(Savingio),국가장학금 신청 방법과 확인사항,5466,False,3,"[""/articles/education-expense-tax-credit.html"", ""/articles/youth-benefits-guide.html"", ""/categories/education-benefits.html""]",True,[],[],깨진 링크,P0
articles/national-tax-refund-account.html,https://savingio.com/articles/national-tax-refund-account.html,국세환급금 지급계좌 등록 방법 | 세이빙이오(Savingio),국세환급금 지급계좌 등록 방법,4953,True,2,"[""/articles/irs-tax-refund-status.html"", ""/articles/local-tax-refund-claim.html""]",False,"[""목차""]",[],5천자 미달 / 깨진 링크,P0
articles/national-tax-refund.html,https://savingio.com/articles/national-tax-refund.html,국세 환급금 조회 방법 | 세이빙이오(Savingio),국세 환급금 조회 방법,5499,False,4,"[""/articles/comprehensive-income-tax-refund.html"", ""/articles/earned-income-tax-credit.html"", ""/articles/local-tax-refund.html"", ""/articles/year-end-tax-settlement-refund.html""]",True,[],[],깨진 링크,P0
articles/near-poverty-certificate.html,https://savingio.com/articles/near-poverty-certificate.html,차상위계층 확인서 발급 방법 | 세이빙이오(Savingio),차상위계층 확인서 발급 방법,5687,False,0,[],False,"[""목차""]",[],정상,P3
articles/over-60-benefits-guide.html,https://savingio.com/articles/over-60-benefits-guide.html,"60세 이상 받을 수 있는 혜택, 연금·건강·일자리·생활비 확인 순서 | Savingio","60세 이상 받을 수 있는 혜택, 연금·건강·일자리·생활비 확인 순서",4285,True,0,[],False,"[""목차""]",[],5천자 미달,P2
articles/overdraft-account-guide.html,https://savingio.com/articles/overdraft-account-guide.html,마이너스통장 사용 시 주의사항 | 세이빙이오(Savingio),마이너스통장 사용 시 주의사항,5005,False,5,"[""/articles/bank-fees-to-avoid.html"", ""/articles/credit-score-management.html"", ""/articles/debt-repayment-priority.html"", ""/articles/loan-interest-reduction-request.html"", ""/articles/loan-refinancing-guide.html""]",False,"[""목차""]",[],깨진 링크,P0
articles/parental-benefit-guide.html,https://savingio.com/articles/parental-benefit-guide.html,"부모급여 신청 방법, 출생 후 놓치지 말아야 할 확인 순서 | Savingio","부모급여 신청 방법, 출생 후 놓치지 말아야 할 확인 순서",7114,False,2,"[""/articles/birth-support-benefits-guide.html"", ""/articles/daycare-fee-support-guide.html""]",False,"[""목차""]",[],깨진 링크,P0
articles/parking-account-rate-comparison.html,https://savingio.com/articles/parking-account-rate-comparison.html,파킹통장 금리 비교할 때 볼 항목 | Savingio,파킹통장 금리 비교할 때 볼 항목,7333,False,1,"[""/categories/finance.html""]",False,"[""목차""]",[],깨진 링크,P0
articles/peak-season-hotel-saving.html,https://savingio.com/articles/peak-season-hotel-saving.html,성수기 숙박비 절약 예약 전략 | Savingio,성수기 숙박비 절약 예약 전략,6683,False,5,"[""/articles/card-overseas-payment-fee.html"", ""/articles/flight-ticket-saving.html"", ""/articles/travel-budget-planning.html"", ""/articles/travel-insurance-claim-guide.html"", ""/categories/travel-living.html""]",False,"[""목차""]",[],깨진 링크,P0
articles/property-tax-bill-checklist-2026.html,https://savingio.com/articles/property-tax-bill-checklist-2026.html,재산세 고지서 확인 체크리스트 2026 | Savingio,재산세 고지서 확인 체크리스트 2026,6978,False,0,[],False,"[""목차""]","[{""path"": ""articles/property-tax-deadline.html"", ""score"": 0.7125}]",중복 의심,P1
articles/property-tax-calculation-structure.html,https://savingio.com/articles/property-tax-calculation-structure.html,재산세 과세표준과 세액 계산 구조 | Savingio,재산세 과세표준과 세액 계산 구조,7198,False,0,[],False,"[""목차""]",[],정상,P3
articles/property-tax-deadline.html,https://savingio.com/articles/property-tax-deadline.html,재산세 납부기한과 감면 대상 | 세이빙이오(Savingio),재산세 납부기한과 감면 대상,5053,False,0,[],False,"[""목차""]","[{""path"": ""articles/property-tax-bill-checklist-2026.html"", ""score"": 0.7125}]",중복 의심,P1
articles/property-tax-electronic-bill-2026.html,https://savingio.com/articles/property-tax-electronic-bill-2026.html,위택스 재산세 전자고지 신청 방법 | Savingio,위택스 재산세 전자고지 신청 방법,9207,False,0,[],False,"[""목차""]",[],정상,P3
articles/property-tax-installment-application.html,https://savingio.com/articles/property-tax-installment-application.html,재산세 분납 신청 조건과 방법 | Savingio,재산세 분납 신청 조건과 방법,8181,False,0,[],False,"[""목차""]",[],정상,P3
articles/property-tax-joint-ownership.html,https://savingio.com/articles/property-tax-joint-ownership.html,재산세 공동명의 납부 기준 | Savingio,재산세 공동명의 납부 기준,7394,False,1,"[""/articles/property-tax-payment-methods.html""]",False,"[""목차""]",[],깨진 링크,P0
articles/property-tax-july-2026.html,https://savingio.com/articles/property-tax-july-2026.html,2026년 7월 재산세 납부 대상과 기간 | Savingio,2026년 7월 재산세 납부 대상과 기간,6128,False,3,"[""/articles/property-tax-appeal-guide.html"", ""/articles/property-tax-check-payment-guide.html"", ""/articles/property-tax-refund-correction.html""]",False,"[""목차""]","[{""path"": ""articles/property-tax-july-september-difference.html"", ""score"": 0.7092}]",중복 의심 / 깨진 링크,P0
articles/property-tax-july-september-difference.html,https://savingio.com/articles/property-tax-july-september-difference.html,주택분 재산세 7월과 9월 차이 | Savingio,주택분 재산세 7월과 9월 차이,5275,False,0,[],False,"[""목차""]","[{""path"": ""articles/property-tax-july-2026.html"", ""score"": 0.7092}]",중복 의심,P1
articles/property-tax-objection-guide.html,https://savingio.com/articles/property-tax-objection-guide.html,재산세 이의신청과 과세전적부심 차이 | Savingio,재산세 이의신청과 과세전적부심 차이,5763,False,2,"[""/articles/property-tax-overpayment-refund.html"", ""/articles/property-tax-payment-guide.html""]",False,"[""목차""]",[],깨진 링크,P0
articles/property-tax-payment-certificate.html,https://savingio.com/articles/property-tax-payment-certificate.html,재산세 납부증명서 발급 방법 | Savingio,재산세 납부증명서 발급 방법,5351,False,2,"[""/articles/local-tax-payment-guide.html"", ""/articles/property-tax-overpayment-refund.html""]",False,"[""목차""]",[],깨진 링크,P0
articles/refrigerator-summer-electricity-saving.html,https://savingio.com/articles/refrigerator-summer-electricity-saving.html,여름철 냉장고 전기세 절약 방법 | 세이빙이오(Savingio),여름철 냉장고 전기세 절약 방법,5232,False,2,"[""/articles/how-to-save-electricity-bill.html"", ""/articles/summer-electricity-tier-check.html""]",False,"[""5초 결론"", ""30초"", ""right-rail""]","[{""path"": ""articles/summer-gas-bill-hot-water-saving.html"", ""score"": 0.769}, {""path"": ""articles/summer-water-bill-spike-check.html"", ""score"": 0.7855}, {""path"": ""articles/telecom-discount-guide.html"", ""score"": 0.7081}]",중복 의심 / 깨진 링크,P0
articles/regional-development-bond-refund-guide.html,https://savingio.com/articles/regional-development-bond-refund-guide.html,"자동차 채권 환급금 조회 방법, 지역개발채권 만기상환 확인 순서 | 세이빙이오(Savingio)","자동차 채권 환급금 조회 방법, 지역개발채권 만기상환 확인 순서",4373,True,2,"[""/articles/hidden-money-search.html"", ""/articles/subsidy24-benefit-search.html""]",False,"[""작성·검수"", ""5초 결론"", ""30초"", ""목차"", ""right-rail""]",[],5천자 미달 / 깨진 링크,P0
articles/rental-car-vacation-saving.html,https://savingio.com/articles/rental-car-vacation-saving.html,"휴가철 렌터카 비용 절약, 보험·연료·반납 조건까지 비교하는 순서 | Savingio","휴가철 렌터카 비용 절약, 보험·연료·반납 조건까지 비교하는 순서",4694,True,0,[],True,[],[],5천자 미달,P2
articles/rental-contract-reporting-guide.html,https://savingio.com/articles/rental-contract-reporting-guide.html,전월세 신고제 신고 방법과 준비서류 | 세이빙이오(Savingio),전월세 신고제 신고 방법과 준비서류,4984,True,0,[],False,"[""작성·검수"", ""5초 결론"", ""30초"", ""목차"", ""right-rail""]","[{""path"": ""articles/youth-housing-benefit-separate-payment.html"", ""score"": 0.7388}]",5천자 미달 / 중복 의심,P1
articles/revolving-cancellation-payoff.html,https://savingio.com/articles/revolving-cancellation-payoff.html,리볼빙 해지와 잔액 상환 방법 | 세이빙이오(Savingio),리볼빙 해지와 잔액 상환 방법,4683,True,3,"[""/articles/energy-voucher-balance-check-2026.html"", ""/articles/energy-voucher-balance-use.html"", ""/articles/low-income-cooling-support.html""]",False,"[""5초 결론"", ""30초"", ""right-rail""]","[{""path"": ""articles/savings-maturity-auto-renewal.html"", ""score"": 0.7367}, {""path"": ""articles/single-parent-support-benefits.html"", ""score"": 0.734}, {""path"": ""articles/travel-insurance-comparison.html"", ""score"": 0.7658}, {""path"": ""articles/unemployment-benefit-job-search.html"", ""score"": 0.7324}, {""path"": ""articles/wetax-electronic-billing.html"", ""score"": 0.7411}, {""path"": ""articles/wetax-payment-history.html"", ""score"": 0.7727}, {""path"": ""articles/yellow-umbrella-mutual-aid-guide.html"", ""score"": 0.7858}, {""path"": ""articles/youth-leap-account-contribution.html"", ""score"": 0.748}, {""path"": ""articles/youth-savings-account-maintenance.html"", ""score"": 0.7495}]",5천자 미달 / 중복 의심 / 깨진 링크,P0
articles/salary-slip-check-guide.html,https://savingio.com/articles/salary-slip-check-guide.html,"급여명세서 확인 방법, 월급에서 빠진 돈을 항목별로 보는 순서 | 세이빙이오(Savingio)","급여명세서 확인 방법, 월급에서 빠진 돈을 항목별로 보는 순서",4068,True,1,"[""/articles/salary-management-guide.html""]",False,"[""5초 결론"", ""30초"", ""right-rail""]",[],5천자 미달 / 깨진 링크,P0
articles/salary-take-home-easy-calculator-guide.html,https://savingio.com/articles/salary-take-home-easy-calculator-guide.html,세전 월급만 입력해 예상 실수령액 확인하는 방법 | 세이빙이오(Savingio),세전 월급만 입력해 예상 실수령액 확인하는 방법,4387,True,1,"[""/articles/salary-management-guide.html""]",False,"[""작성·검수"", ""5초 결론"", ""30초"", ""right-rail""]",[],5천자 미달 / 깨진 링크,P0
articles/savings-maturity-auto-renewal.html,https://savingio.com/articles/savings-maturity-auto-renewal.html,적금 만기 후 자동재예치 확인법 | 세이빙이오(Savingio),적금 만기 후 자동재예치 확인법,4713,True,2,"[""/articles/credit-score-management.html"", ""/articles/energy-voucher-eligibility-2026.html""]",False,"[""5초 결론"", ""30초"", ""right-rail""]","[{""path"": ""articles/revolving-cancellation-payoff.html"", ""score"": 0.7367}, {""path"": ""articles/single-parent-support-benefits.html"", ""score"": 0.7186}, {""path"": ""articles/tax-credit-late-application.html"", ""score"": 0.7054}, {""path"": ""articles/telecom-discount-guide.html"", ""score"": 0.7272}, {""path"": ""articles/travel-insurance-comparison.html"", ""score"": 0.7419}, {""path"": ""articles/unemployment-benefit-job-search.html"", ""score"": 0.7437}, {""path"": ""articles/wetax-electronic-billing.html"", ""score"": 0.7307}, {""path"": ""articles/wetax-payment-history.html"", ""score"": 0.7586}, {""path"": ""articles/yellow-umbrella-mutual-aid-guide.html"", ""score"": 0.7732}, {""path"": ""articles/youth-leap-account-contribution.html"", ""score"": 0.8376}, {""path"": ""articles/youth-savings-account-maintenance.html"", ""score"": 0.7695}, {""path"": ""articles/youth-support-programs.html"", ""score"": 0.7172}]",5천자 미달 / 중복 의심 / 깨진 링크,P0
articles/self-employed-income-tax-refund-check.html,https://savingio.com/articles/self-employed-income-tax-refund-check.html,종합소득세 신고 대상 확인 방법 | 세이빙이오(Savingio),종합소득세 신고 대상 확인 방법,6603,False,3,"[""/articles/energy-voucher-eligibility-2026.html"", ""/articles/vat-final-return-july-2026.html"", ""/articles/vat-zero-sales-filing.html""]",False,"[""5초 결론"", ""30초"", ""right-rail""]",[],깨진 링크,P0
articles/senior-job-application-guide.html,https://savingio.com/articles/senior-job-application-guide.html,"노인일자리 신청 방법, 모집 시기와 사업 유형을 비교하는 체크리스트 | 세이빙이오(Savingio)","노인일자리 신청 방법, 모집 시기와 사업 유형을 비교하는 체크리스트",4276,True,0,[],False,"[""작성·검수"", ""5초 결론"", ""30초"", ""목차"", ""right-rail""]",[],5천자 미달,P2
articles/severance-pay-calculation-guide.html,https://savingio.com/articles/severance-pay-calculation-guide.html,"퇴직금 계산 방법, 평균임금과 재직기간을 확인하는 순서 | 세이빙이오(Savingio)","퇴직금 계산 방법, 평균임금과 재직기간을 확인하는 순서",3515,True,0,[],False,"[""5초 결론"", ""30초"", ""right-rail""]",[],5천자 미달,P2
articles/severance-pay-easy-calculator-guide.html,https://savingio.com/articles/severance-pay-easy-calculator-guide.html,"퇴직금, 입사일과 월급만으로 빠르게 확인하는 방법 | 세이빙이오(Savingio)","퇴직금, 입사일과 월급만으로 빠르게 확인하는 방법",4727,True,0,[],False,"[""작성·검수"", ""5초 결론"", ""30초"", ""right-rail""]",[],5천자 미달,P2
articles/simple-receipt-expense-rules.html,https://savingio.com/articles/simple-receipt-expense-rules.html,사업자 비용처리 가능한 항목 총정리 | Savingio,사업자 비용처리 가능한 항목 총정리,9165,False,0,[],False,"[""목차""]",[],정상,P3
articles/simplified-vat-checklist.html,https://savingio.com/articles/simplified-vat-checklist.html,간이과세자 부가가치세 신고 체크리스트 | Savingio,간이과세자 부가가치세 신고 체크리스트,7358,False,0,[],True,[],[],완료,DONE
articles/single-parent-support-benefits.html,https://savingio.com/articles/single-parent-support-benefits.html,한부모가족 지원금 조회 방법 | 세이빙이오(Savingio),한부모가족 지원금 조회 방법,5243,False,7,"[""/articles/energy-voucher-application-2026.html"", ""/articles/energy-voucher-application.html"", ""/articles/energy-voucher-balance-check-2026.html"", ""/articles/energy-voucher-balance-use.html"", ""/articles/energy-voucher-documents.html"", ""/articles/energy-voucher-eligibility-2026.html"", ""/articles/energy-voucher-online-application.html""]",False,"[""5초 결론"", ""30초"", ""right-rail""]","[{""path"": ""articles/revolving-cancellation-payoff.html"", ""score"": 0.734}, {""path"": ""articles/savings-maturity-auto-renewal.html"", ""score"": 0.7186}, {""path"": ""articles/tax-credit-late-application.html"", ""score"": 0.8221}, {""path"": ""articles/travel-insurance-comparison.html"", ""score"": 0.7199}, {""path"": ""articles/unemployment-benefit-job-search.html"", ""score"": 0.7222}, {""path"": ""articles/wetax-electronic-billing.html"", ""score"": 0.748}, {""path"": ""articles/wetax-payment-history.html"", ""score"": 0.7513}, {""path"": ""articles/yellow-umbrella-mutual-aid-guide.html"", ""score"": 0.7455}, {""path"": ""articles/youth-leap-account-contribution.html"", ""score"": 0.8235}, {""path"": ""articles/youth-savings-account-maintenance.html"", ""score"": 0.8316}, {""path"": ""articles/youth-support-programs.html"", ""score"": 0.8655}]",중복 의심 / 깨진 링크,P0
articles/small-business-closure-support.html,https://savingio.com/articles/small-business-closure-support.html,폐업 소상공인 원스톱 지원 확인 2026 | Savingio,폐업 소상공인 원스톱 지원 확인 2026,6465,False,0,[],False,"[""목차""]",[],정상,P3
articles/small-business-delivery-support.html,https://savingio.com/articles/small-business-delivery-support.html,소상공인 배달비 지원사업 찾는 방법 | 세이빙이오(Savingio),소상공인 배달비 지원사업 찾는 방법,7596,False,0,[],False,"[""목차""]",[],정상,P3
articles/small-business-electricity-support.html,https://savingio.com/articles/small-business-electricity-support.html,소상공인 전기요금 지원 확인법 | 2026년 공고·대상·서류·신청 순서 | Savingio,소상공인 전기요금 지원 확인법,6155,False,1,"[""/articles/subsidy24-benefit-search.html""]",False,"[""related"", ""right-rail""]",[],깨진 링크,P0
articles/small-business-policy-fund.html,https://savingio.com/articles/small-business-policy-fund.html,소상공인 정책자금 확인·신청 순서 2026 | Savingio,소상공인 정책자금 확인·신청 순서 2026,6441,False,5,"[""/articles/business-cash-flow-guide.html"", ""/articles/business-credit-score-guide.html"", ""/articles/government-support-scam-warning-2026.html"", ""/articles/small-business-loan-guide.html"", ""/articles/tax-arrears-check-guide.html""]",False,"[""목차""]",[],깨진 링크,P0
articles/spending-habits-change.html,https://savingio.com/articles/spending-habits-change.html,"소비 습관 바꾸는 방법, 지출을 참기보다 구조를 바꾸세요 | Savingio","소비 습관 바꾸는 방법, 지출을 참기보다 구조를 바꾸세요",3025,True,3,"[""/calculators/monthly-budget.html"", ""/calculators/savings-goal.html"", ""/categories/household-budget.html""]",True,[],[],5천자 미달 / 깨진 링크,P0
articles/student-loan-repayment-guide.html,https://savingio.com/articles/student-loan-repayment-guide.html,학자금대출 상환 방법과 부담 줄이는 순서 | 세이빙이오(Savingio),학자금대출 상환 방법과 부담 줄이는 순서,3973,True,0,[],False,"[""5초 결론"", ""30초"", ""right-rail""]",[],5천자 미달,P2
articles/summer-electricity-tier-check-2026.html,https://savingio.com/articles/summer-electricity-tier-check-2026.html,여름철 전기요금 누진구간 확인과 사용량 관리 방법 | Savingio,여름철 전기요금 누진구간 확인과 사용량 관리 방법,5471,False,4,"[""/articles/aircon-filter-cleaning-saving.html"", ""/articles/dehumidifier-electricity-cost.html"", ""/articles/summer-electricity-tier-check.html"", ""/categories/living-cost.html""]",True,[],[],깨진 링크,P0
articles/summer-gas-bill-hot-water-saving.html,https://savingio.com/articles/summer-gas-bill-hot-water-saving.html,여름 가스요금 줄이는 온수 사용법 | 세이빙이오(Savingio),여름 가스요금 줄이는 온수 사용법,4839,True,1,"[""/articles/water-bill-guide.html""]",False,"[""5초 결론"", ""30초"", ""right-rail""]","[{""path"": ""articles/refrigerator-summer-electricity-saving.html"", ""score"": 0.769}, {""path"": ""articles/summer-water-bill-spike-check.html"", ""score"": 0.8208}, {""path"": ""articles/telecom-discount-guide.html"", ""score"": 0.761}, {""path"": ""articles/wetax-payment-history.html"", ""score"": 0.7131}, {""path"": ""articles/yellow-umbrella-mutual-aid-guide.html"", ""score"": 0.7097}, {""path"": ""articles/youth-leap-account-contribution.html"", ""score"": 0.7133}, {""path"": ""articles/youth-savings-account-maintenance.html"", ""score"": 0.7125}]",5천자 미달 / 중복 의심 / 깨진 링크,P0
articles/summer-vacation-budget-plan.html,https://savingio.com/articles/summer-vacation-budget-plan.html,"여름 휴가비 예산 짜는 방법, 여행 후 카드값까지 계산하세요 | Savingio","여름 휴가비 예산 짜는 방법, 여행 후 카드값까지 계산하세요",4588,True,1,"[""/categories/household-budget.html""]",True,[],[],5천자 미달 / 깨진 링크,P0
articles/summer-water-bill-spike-check.html,https://savingio.com/articles/summer-water-bill-spike-check.html,여름철 수도요금 급증 원인 점검 | 세이빙이오(Savingio),여름철 수도요금 급증 원인 점검,4808,True,1,"[""/articles/water-bill-guide.html""]",False,"[""5초 결론"", ""30초"", ""right-rail""]","[{""path"": ""articles/refrigerator-summer-electricity-saving.html"", ""score"": 0.7855}, {""path"": ""articles/summer-gas-bill-hot-water-saving.html"", ""score"": 0.8208}, {""path"": ""articles/telecom-discount-guide.html"", ""score"": 0.754}, {""path"": ""articles/wetax-payment-history.html"", ""score"": 0.7156}, {""path"": ""articles/yellow-umbrella-mutual-aid-guide.html"", ""score"": 0.7122}, {""path"": ""articles/youth-leap-account-contribution.html"", ""score"": 0.7163}, {""path"": ""articles/youth-savings-account-maintenance.html"", ""score"": 0.7155}]",5천자 미달 / 중복 의심 / 깨진 링크,P0
